id,covidence_id,pathogen,access_param_id,parameter_data_id,article_id,name_data_entry,parameter_type,parameter_from_figure,parameter_value,exponent,parameter_lower_bound,parameter_upper_bound,inverse_param,parameter_unit,parameter_value_type,method_from_supplement,parameter_statistical_approach,parameter_uncertainty_single_type,parameter_uncertainty_single_value,parameter_uncertainty_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_paired,parameter_2_value,exponent_2,parameter_2_lower_bound,parameter_2_upper_bound,inverse_param_2,parameter_2_unit,method_2_from_supplement,parameter_2_statistical_approach,parameter_2_uncertainty_single_value,parameter_2_uncertainty_type,parameter_2_uncertainty_lower_value,parameter_2_uncertainty_upper_value,genome_site,genomic_sequence_available,method_r,r_pathway,other_delay_start,other_delay_end,cfr_ifr_numerator,cfr_ifr_denominator,cfr_ifr_method,case_definition,seroprevalence_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,method_disaggregated,method_disaggregated_only,method_disaggregated_by,population_sex,population_sample_size,population_sample_type,population_group,population_age_min,population_age_max,population_country,population_location,parameter_context_location_type,method_moment_value,urban_rural_area,data_available,parameter_notes,riskfactor_outcome,distribution_type,distribution_par1_type,distribution_par1_value,distribution_par2_type,distribution_par2_value,distribution_par2_uncertainty,parameter_2_value_type,parameter_2_sample_paired_lower,parameter_2_sample_paired_upper,distribution_2_type,distribution_2_par1_type,distribution_2_par1_value,distribution_2_par2_type,distribution_2_par2_value,distribution_2_par2_uncertainty,distribution_par1_uncertainty,parameter_2_uncertainty_single_type,distribution_2_par1_uncertainty,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,paramater_value_type,parameter_class,parameter_bounds,uncertainty_bounds,parameter_2_bounds,uncertainty_2_bounds,parameter_2_sample_bounds,comb_par1_uncertainty_type,comb_par1_uncertainty,comb_par2_uncertainty_type,comb_par2_uncertainty
45aefb502bee3ef86668a41ae15866a2,280,Nipah virus,048_006,711674b7bcf0fc34b5d6637232de5906,48,Rhys Earl,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact with animal,Other",NA,Significant,Not adjusted,FALSE,FALSE,NA,Both,NA,Trade / business based,Mixed groups,NA,NA,Singapore,NA,NA,Post outbreak,Unspecified,Unspecified,"sig risk factors - Job involved: (Chasing pigs, exposure to live pigs), Fecal contact in the auction house , urine contact in the auction house.",Serology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1999,22,4,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
45aefb502bee3ef86668a41ae15866a2,280,Nipah virus,049_001,48c59e840050a566330cd0afcfa317d1,49,Ruth McCabe,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,54,Naive,Lab confirmed,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Both,54,Trade / business based,Mixed groups,NA,NA,Singapore,NA,NA,Post outbreak,Unspecified,Unspecified,Mixed groups' - persons with symptoms and animal workers. Could also go back to estimate among non-suspected cases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1999,22,4,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
45aefb502bee3ef86668a41ae15866a2,280,Nipah virus,049_002,a43eccfd9db8134fc3466b5f41a60734,49,Ruth McCabe,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,54,Naive,Lab confirmed,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Both,54,Trade / business based,Mixed groups,NA,NA,Singapore,NA,NA,Post outbreak,Unspecified,Unspecified,Mixed groups' - persons with symptoms and animal workers. Could also go back to estimate among non-suspected cases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,1999,22,4,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b99d6db025beb4bbd220f4b248e28da,291,Nipah virus,003_001,286e30c539021e9a80bb51a1387148e0,3,Tristan Naidoo,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1469,NA,Lab confirmed,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,1469,Trade / business based,Mixed groups,NA,NA,Singapore,NA,NA,Start outbreak,Urban area,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,1999,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b99d6db025beb4bbd220f4b248e28da,291,Nipah virus,003_002,b8d755f2106054298d9ba1e55b47a1fe,3,Tristan Naidoo,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1469,NA,Lab confirmed,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,1469,Trade / business based,Mixed groups,NA,NA,Singapore,NA,NA,Start outbreak,Urban area,Not available,"All positive cases in abattoir works, age range of positive cases 24-65 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,1999,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b99d6db025beb4bbd220f4b248e28da,291,Nipah virus,003_003,53c55a8648896662c894521dcf2600b7,3,Tristan Naidoo,Seroprevalence - PRNT,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,Lab confirmed,Adjusted,NA,NA,NA,NA,NA,NA,NA,Male,7,Trade / business based,Abattoir workers,NA,NA,Singapore,NA,NA,Start outbreak,Urban area,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,1999,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
093d82ab8005a99f7ba881b1ee8f6e23,292,Nipah virus,002_001,43379b59a2bd6296f24f7017b38c596f,2,Christian Morgenstern,Severity - case fatality rate (CFR),FALSE,74,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Unspecified,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,Naive,Unspecified,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,66,Hospital based,Persons under investigation,NA,NA,India,Siliguri; West Bengal,"city, state",NA,Rural area,Not available,"74% is reported as approximate, with no exact numerator. But figure with deaths is provided so possible to get exact deaths.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2001,23,2,2001,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
093d82ab8005a99f7ba881b1ee8f6e23,292,Nipah virus,002_002,0e6f99637567e96baea3203d4e15cdea,2,Christian Morgenstern,Human delay - symptom onset>death,FALSE,NA,0,7,30,FALSE,Days,Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Unspecified,NA,Hospital based,Persons under investigation,NA,NA,India,Siliguri; West Bengal,"city, state",NA,Rural area,Not available,Sample: 10 + 5 + 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2001,23,2,2001,NA,Human delay,7 - 30,NA,NA,NA,NA,NA,NA,NA,NA
093d82ab8005a99f7ba881b1ee8f6e23,292,Nipah virus,002_003,98943838066fec1d709bcd49c8195c9a,2,Christian Morgenstern,Human delay - other human delay (go to section),FALSE,NA,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,0,1,10,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,Symptom Onset/Fever,Diagnosis/test result,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,Other,Unspecified,NA,Hospital based,Persons under investigation,NA,NA,India,Siliguri; West Bengal,"city, state",NA,Rural area,Not available,NA,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2001,23,2,2001,NA,Human delay,NA,NA,1 - 10,NA,NA,NA,NA,NA,NA
093d82ab8005a99f7ba881b1ee8f6e23,292,Nipah virus,002_004,c456337f77f7129db4aceaf6f29aba9d,2,Christian Morgenstern,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,17,Naive,Lab confirmed,Naive,NA,NA,NA,NA,NA,NA,NA,Both,17,Hospital based,Persons under investigation,NA,NA,India,Siliguri; West Bengal,"city, state",NA,Rural area,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2001,23,2,2001,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
093d82ab8005a99f7ba881b1ee8f6e23,292,Nipah virus,002_005,8dccbcdc096bf92615f50c5c06e8c11e,2,Christian Morgenstern,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,17,Naive,Lab confirmed,Naive,NA,NA,NA,NA,NA,NA,NA,Both,17,Hospital based,Persons under investigation,NA,NA,India,Siliguri; West Bengal,"city, state",NA,Rural area,Not available,Numerator of 10 not directly stated - but counted from table and inferred from the text.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,2001,23,2,2001,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_001,b3e990bb1234328622c5ce0c75ed8e94,25,Richard Sheppard,Human delay - other human delay (go to section),FALSE,8.4,0,NA,NA,FALSE,Months,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,9,365,FALSE,days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,Exposure/Infection,Neurological episode,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Age; Sex; Symptoms; Other,Both,22,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,"The study group is those who have been infected (recovered, non-encephalitic or asymptomatic) with Nipah who had a later neurological episode (relapse or late-onset).Variability upper bound reported as 12 months in the paper.",NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human delay,NA,NA,9 - 365,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_002,36e0750302429635b8aa75342a9af00b,25,Richard Sheppard,Human delay - other human delay (go to section),FALSE,7.6,0,NA,NA,FALSE,Months,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,1,7,FALSE,Months,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,First neurological episode,Second neurological episode,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,Age; Sex; Symptoms; Other,Male,3,Hospital based,Persons under investigation,21,44,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,The values given in table 1 don't seem to match with the estimated mean.,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human delay,NA,NA,1 - 7,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_003,c3c75b3a179f1fee4cc44ae3fbef6927,25,Richard Sheppard,Human delay - symptom onset>admission to care,FALSE,3.1,0,NA,NA,FALSE,Days,Mean,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,Yes,NA,0,1,5,FALSE,Days,No,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,Both,20,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,Two individuals whose symptoms progressed over months were not included in this data subset.,NA,NA,NA,NA,NA,NA,NA,Range,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Human delay,NA,NA,1 - 5,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_004,27f315e7edd1f44df3383404321ef63f,25,Richard Sheppard,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,Naive,Lab confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,22,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,Serum sample for antibodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_005,ef086e514f07fcd96ae0e44fd5807f10,25,Richard Sheppard,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,22,Naive,Lab confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,22,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,Serum sample antibodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_006,c3586d835b15cde0363f7e8757d69ecf,25,Richard Sheppard,Severity - case fatality rate (CFR),FALSE,18,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,22,Naive,Clinically diagnosed/symptomatic,Naive,NA,NA,NA,NA,TRUE,FALSE,Age; Sex; Symptoms; Other,Both,22,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,CFR for late-onset nipah 24 months after outbreak. Sample is those with relapsed or late-onset encephalitis.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Severity,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_007,44bac6f1a7c611ce0f83e8f0a0a3a05c,25,Richard Sheppard,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Not significant,Not adjusted,FALSE,FALSE,NA,Both,12,Hospital based,Persons under investigation,NA,NA,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,Risk of death given focal discharges,Death (in general population),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_008,6ca2c7b50a2698ff9263390c739343a4,25,Richard Sheppard,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,Not significant,Not adjusted,FALSE,FALSE,NA,Both,12,Hospital based,Persons under investigation,NA,NA,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,"Risk of clinical seizure, given focal discharges.",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_009,06d47c29d554b8a1d5fdcdf23d8ecd4e,25,Richard Sheppard,Seroprevalence - IgG,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13,Naive,Lab confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,13,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,CSF sample for antibodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
284c2445af332978787de09041f96260,345,Nipah virus,025_010,ef9521c0ddcdd12673340480c23cd32f,25,Richard Sheppard,Seroprevalence - IgM,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,Naive,Lab confirmed,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,13,Hospital based,Persons under investigation,9,55,Malaysia,Seremban Hospital; University Of Malaya Medical Centre; Kuala Lumpur Hospital; Fatimah Hospital Ipoh; Sibu Hospital Sarawak,Treatment centres,Post outbreak,Unspecified,Not available,CSF sample antibodies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c931294d88c7b1ba94c467d6e370f65,409,Nipah virus,064_001,835ee38853d8b90660fd4e4419877d5c,64,Rob Johnson,Seroprevalence - Unspecified,FALSE,75.4,0,NA,NA,FALSE,Percentage (%),Unspecified,FALSE,Observed sample statistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,69,NA,NA,Naive,NA,NA,NA,NA,FALSE,FALSE,NA,Both,69,Hospital based,Persons with symptoms,NA,NA,Malaysia,Port Dickson; Negeri Sembilan,"district, state",Mid outbreak,Unspecified,Unspecified,"The denominator includes people whose serology results were unavailable, but this is how it was reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1999,15,5,1999,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c931294d88c7b1ba94c467d6e370f65,409,Nipah virus,064_002,be05452f87d0736e664e1228346506bf,64,Rob Johnson,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact with animal,Occupation","Livestock and animal herders, Veterinary",Not significant,Not adjusted,NA,NA,NA,Both,NA,Hospital based,Persons with symptoms,NA,NA,Malaysia,Port Dickson; Negeri Sembilan,"district, state",Mid outbreak,Unspecified,Unspecified,NA,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1999,15,5,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c931294d88c7b1ba94c467d6e370f65,409,Nipah virus,064_003,c9cf029f913a0fa61c6ada02a9126ada,64,Rob Johnson,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact with animal,Occupation",Livestock and animal herders,Significant,Not adjusted,NA,NA,NA,Both,NA,Hospital based,Persons with symptoms,NA,NA,Malaysia,Port Dickson; Negeri Sembilan,"district, state",Mid outbreak,Unspecified,Unspecified,NA,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1999,15,5,1999,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca2a87e3ff7e52af72134b28d864b62d,708,Nipah virus,063_001,2649e3deccc30bdfa4ed1f476a9ade46,63,Anna-Maria Hartner,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Community based,General population,NA,NA,Bangladesh,Goalando,Township,Post outbreak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2004,22,2,2004,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca2a87e3ff7e52af72134b28d864b62d,708,Nipah virus,063_002,4d09da63a990abee6ca04baff8839e3f,63,Anna-Maria Hartner,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact with animal,Other",NA,Not significant,Not adjusted,NA,NA,NA,Both,48,Community based,General population,1,30,Bangladesh,Goalando,Township,Post outbreak,Unspecified,Not available,NA,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2004,22,2,2004,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca2a87e3ff7e52af72134b28d864b62d,708,Nipah virus,063_003,23343c77a720e8addb27b0a7c9d108e6,63,Anna-Maria Hartner,Risk factors,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Close contact,Other",NA,Significant,Not adjusted,NA,NA,NA,Both,48,Community based,General population,1,30,Bangladesh,Goalando,Township,Post outbreak,Unspecified,Not available,NA,Infection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2004,22,2,2004,NA,Risk factors,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca2a87e3ff7e52af72134b28d864b62d,708,Nipah virus,438954,8bb9de492f246be7887598154549567e,63,Anna-Maria Hartner,Seroprevalence - Unspecified,FALSE,NA,0,NA,NA,FALSE,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Community based,Persons with symptoms,NA,NA,Bangladesh,Goalando,Township,Post outbreak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2004,22,2,2004,NA,Seroprevalence,NA,NA,NA,NA,NA,NA,NA,NA,NA
13bf8c17f25043cde3e090ddea341807,833,Nipah virus,030_001,c1c8c99585f9a838fc8d3c17f2805968,30,Rob Johnson,Reproduction number (Basic R0),FALSE,0.48,0,NA,NA,FALSE,No units,Unspecified,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empirical (contact tracing),Human-human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,Unspecified,NA,Population based,Persons under investigation,NA,NA,Bangladesh,NA,NA,Unspecified,Rural area,Not available,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001,NA,NA,2007,NA,Reproduction number,NA,NA,NA,NA,NA,NA,NA,NA,NA
