"id","parameter_data_id","covidence_id","pathogen","parameter_type","parameter_value","exponent","parameter_unit","parameter_lower_bound","parameter_upper_bound","parameter_value_type","parameter_uncertainty_single_value","parameter_uncertainty_single_type","parameter_uncertainty_lower_value","parameter_uncertainty_upper_value","parameter_uncertainty_type","cfr_ifr_numerator","cfr_ifr_denominator","distribution_type","distribution_par1_value","distribution_par1_type","distribution_par1_uncertainty","distribution_par2_value","distribution_par2_type","distribution_par2_uncertainty","method_from_supplement","method_moment_value","cfr_ifr_method","method_r","method_disaggregated_by","method_disaggregated","method_disaggregated_only","riskfactor_outcome","riskfactor_name","riskfactor_occupation","riskfactor_significant","riskfactor_adjusted","population_sex","population_sample_type","population_group","population_age_min","population_age_max","population_sample_size","population_country","population_location","population_study_start_day","population_study_start_month","population_study_start_year","population_study_end_day","population_study_end_month","population_study_end_year","genome_site","genomic_sequence_available","other_delay_start","other_delay_end","inverse_param","parameter_from_figure","r_pathway","parameter_class","parameter_bounds","comb_uncertainty_type","comb_uncertainty"
"f9bd23e3330219321495f4b86c460aa9","9c2937eb97ac8f46fb077ce064c3af90",2283,"MERS-CoV","Severity - symptomatic proportion of infections",81,0,"Percentage (%)",NA,NA,"Mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",1,79,39,"Saudi Arabia","Jeddah",1,"03","2014","30","05","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"f9bd23e3330219321495f4b86c460aa9","ddd11aad9635cdec13cc6f83fce2c7af",2283,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Age,Comorbidity",NA,"Significant","Not adjusted","Both","Population based","Persons under investigation",1,79,39,"Saudi Arabia","Jeddah",1,"03","2014","30","05","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"f9bd23e3330219321495f4b86c460aa9","c0c37a9d4776f5be371b976d312a7458",2283,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,FALSE,NA,"Death","Comorbidity,Sex,Other",NA,"Not significant","Not adjusted","Both","Population based","Persons under investigation",1,79,39,"Saudi Arabia","Jeddah",1,"03","2014","30","05","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"f09d6d864abf6adde2a342f0d7e21bf8","55d6f5ece8a2192991fc3795da8b3f13",2294,"MERS-CoV","Severity - case fatality ratio (CFR)",21.3,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,13.8,31,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,"95% CI","13.8 - 31"
"f09d6d864abf6adde2a342f0d7e21bf8","8ab42537ca0cf0f0b82fd15f131cc01f",2294,"MERS-CoV","Human delay - other human delay (go to section)",0.4,0,"Days",NA,NA,"Unspecified",NA,NA,-1.2,2.4,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,"Infectiousness","Illness onset",FALSE,FALSE,NA,"Human delay",NA,"95% CI","-1.2 - 2.4"
"f09d6d864abf6adde2a342f0d7e21bf8","3ef59105dfe5240b5de47f2bffc57fe0",2294,"MERS-CoV","Human delay - incubation period",6.3,0,"Days",NA,NA,"Median",NA,NA,5.7,6.8,"95% CrI",NA,NA,"Gamma",NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CrI","5.7 - 6.8"
"f09d6d864abf6adde2a342f0d7e21bf8","b4ab10482d7e64d17570cfd07d37862a",2294,"MERS-CoV","Human delay - incubation period",6.7,0,"Days",NA,NA,"Mean",NA,NA,6.1,7.3,"95% CrI",NA,NA,"Gamma",NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CrI","6.1 - 7.3"
"f09d6d864abf6adde2a342f0d7e21bf8","c81ab91fb21fbce5c8345db36c35f58f",2294,"MERS-CoV","Human delay - other human delay (go to section)",NA,0,"Days",4.4,8.1,"Mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,"Illness onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay","4.4 - 8.1",NA,NA
"f09d6d864abf6adde2a342f0d7e21bf8","547212c7ea31d7222c0dc61ab4b18814",2294,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Other","Occupation","Healthcare","Not significant","Unspecified","Both","Population based","Persons under investigation",16,87,166,"Republic of Korea",NA,11,"05","2015","19","06","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"a5862c791b0355dc1d1f4a40c1c8ce8e","b542b6bd0ac943b2d154a33e0fc11e85",2316,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Infection","Comorbidity,Camel contact (home),Camel contact (work),Other",NA,"Significant","Adjusted","Both","Population based","Persons under investigation",NA,NA,146,"Saudi Arabia",NA,16,"03","2014","13","11","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","60c9c27a4c6e76b1e10f56513ba1bed8",2321,"MERS-CoV","Severity - symptomatic proportion of infections",97,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,84,87,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,87,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","0b0bb8d68cd4a4823e2a893f6bf4af88",2321,"MERS-CoV","Severity - case fatality ratio (CFR)",59,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,51,87,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,87,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","a2ccebebd1868f8bc2e6ff088f282322",2321,"MERS-CoV","Human delay - time in care (length of stay)",29,0,"Days",NA,NA,"Mean",NA,NA,26.4032071061917,31.5967928938083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,84,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","4bda66ac1b88acabab1322d68f9a76ea",2321,"MERS-CoV","Human delay - symptom onset>admission to care",13.4,0,"Days",NA,NA,"Mean",NA,NA,4.62764081251311,22.1723591874869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,84,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","541f32bc072e0386895067ecd0ebdec2",2321,"MERS-CoV","Human delay - other human delay (go to section)",5.2,0,"Days",NA,NA,"Mean",NA,NA,4.51261364575662,5.88738635424338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,84,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","996b6803f856f46231c17ed97bf0506f",2321,"MERS-CoV","Human delay - other human delay (go to section)",12.8,0,"Days",NA,NA,"Mean",NA,NA,11.1414683383404,14.4585316616596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,55,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to hospital","Admission to Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","71e37a87fb326f4f207856e51d039642",2321,"MERS-CoV","Human delay - other human delay (go to section)",14.2,0,"Days",NA,NA,"Mean",NA,NA,12.1234644236132,16.2765355763868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,55,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to ICU","Discharge from Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","5fc96f1dbd72318e83478aec118aaf7d",2321,"MERS-CoV","Human delay - other human delay (go to section)",11.1,0,"Days",NA,NA,"Mean",NA,NA,9.4654092890106,12.7345907109894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,53,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Ventilation start","Ventilation end",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","2fc525e8f9d56de08fab501936f63e24",2321,"MERS-CoV","Human delay - admission to care>death",34.9,0,"Days",NA,NA,"Mean",NA,NA,21.0232243672824,48.7767756327176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,51,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","6efd09c4cdca1649f86836a955d05643",2321,"MERS-CoV","Human delay - other human delay (go to section)",9,0,"Days",NA,NA,"Mean",NA,NA,7.93578713613871,10.0642128638613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,51,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to ICU","Death",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","b6efc2aa77d239a7fbb76b4f2a63a52b",2321,"MERS-CoV","Severity - symptomatic proportion of infections",58,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,25,43,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,43,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","1f040b62f35246c0ec73be4a0f71d9fe",2321,"MERS-CoV","Severity - case fatality ratio (CFR)",0,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,0,43,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,43,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","a2c33300d257a6bccf5f08f7e56f4895",2321,"MERS-CoV","Human delay - time in care (length of stay)",19.9,0,"Days",NA,NA,"Mean",NA,NA,15.7430780618347,24.0569219381653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,12,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","258815d703cfdfa399e947a7d4173d1d",2321,"MERS-CoV","Human delay - other human delay (go to section)",5.9,0,"Days",NA,NA,"Mean",NA,NA,5.06284210967504,6.73715789032496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,12,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to hospital","symptom onset",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","ea1ac14b2ccae556f7a6c35f7500be5d",2321,"MERS-CoV","Human delay - other human delay (go to section)",1.5,0,"Days",NA,NA,"Mean",NA,NA,0.720577136594005,2.27942286340599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,12,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","22097c775ad8d74c10947b2ea7dc4b37",2321,"MERS-CoV","Human delay - other human delay (go to section)",2.9,0,"Days",NA,NA,"Mean",NA,NA,2.05147186257614,3.74852813742386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,8,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to hospital","Admission to Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","39f3e4bf2d8c5b7920ad5ffcfc45a30c",2321,"MERS-CoV","Human delay - other human delay (go to section)",16.5,0,"Days",NA,NA,"Mean",NA,NA,12.9644660940673,20.0355339059327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,8,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Admission to ICU","Discharge from Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","1e0002dfceec0ea318107356d2ad0e5f",2321,"MERS-CoV","Human delay - other human delay (go to section)",14.6,0,"Days",NA,NA,"Mean",NA,NA,12.0676380308382,17.1323619691618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Healthcare workers",NA,NA,7,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,"Ventilation start","Ventilation end",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","b8aec6f44abe9bb45f2f33cd81187ca2",2321,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Death","Occupation","Healthcare","Significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,130,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","aa15cdc58884e302ec9873d908e13823",2321,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Severe disease","Occupation","Healthcare","Not significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,130,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","df89ee592302a7476e0da7a3743d5f12",2321,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Recovery","Occupation","Healthcare","Significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,130,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"9e85a99198e465867cb5b7dd750b64be","ee729f4295f576f83c2b2e84abe3a69c",2321,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Other","Occupation","Healthcare","Significant","Not adjusted","Both","Hospital based","Mixed groups",NA,NA,130,"Saudi Arabia","Riyadh",21,"06","2015","28","09","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","29b827eeefafc2c4112a3f36e0ffc0a5",2326,"MERS-CoV","Severity - asymptomatic proportion of infections",16,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,42,261,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","73353a18124cfb6eb01dfed24d3cb11d",2326,"MERS-CoV","Severity - case fatality ratio (CFR)",42,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,110,261,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","79f7b4e293de28e48faa22c2e543d0d3",2326,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Death","Occupation","Healthcare","Significant","Not adjusted","Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","7b51c84e4f436ba64566254cab32aec1",2326,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Death","Age,Sex,Other",NA,"Significant","Not adjusted","Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","9a8eddd46ba4f09584609821a96e0078",2326,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Infection","Occupation","Healthcare","Not significant","Not adjusted","Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"40d578d9edd6f721859a0abc9615b174","daa93723ffb07eefb62d57799c83b05a",2326,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Infection","Other",NA,"Not significant","Not adjusted","Both","Hospital based","Mixed groups",8,90,261,"Saudi Arabia","Makkah",NA,"03","2014",NA,"06","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"856b5d3ccf1ae8fa48c89eb051de3abe","4afb9d002c66b5f14f90d994a117cdb5",2336,"MERS-CoV","Seroprevalence - IgG",0.72,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,4,559,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Household based","Mixed groups",5,90,559,"Kenya","Garissa",NA,NA,"2013",NA,NA,"2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"856b5d3ccf1ae8fa48c89eb051de3abe","0c0e27383a8fe6ed98cf76bc2e02dd98",2336,"MERS-CoV","Seroprevalence - IgG",2.13,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,12,563,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Naive",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Household based","Mixed groups",5,90,563,"Kenya","Tana River",NA,NA,"2013",NA,NA,"2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"856b5d3ccf1ae8fa48c89eb051de3abe","6dfa889e9c378bbbcc68203528a5c7c5",2336,"MERS-CoV","Seroprevalence - PRNT",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,2,12,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Adjusted",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Household based","Mixed groups",5,90,563,"Kenya","Tana River",NA,NA,"2013",NA,NA,"2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"856b5d3ccf1ae8fa48c89eb051de3abe","0c8d5c521f015cbf6f19c2f832d05a06",2336,"MERS-CoV","Seroprevalence - PRNT",0,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Adjusted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Household based","Mixed groups",5,90,559,"Kenya","Garissa",NA,NA,"2013",NA,NA,"2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Seroprevalence",NA,NA,NA
"93ceac50614031112a230e51a62b7a5a","ab0be3d871d40bfeff21fc0c2f38557a",2350,"MERS-CoV","Mutations - evolutionary rate",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Mixed settings","Mixed groups",NA,NA,23,"United Arab Emirates",NA,NA,"07","2013",NA,"05","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Mutations",NA,NA,NA
"fd53cb1aaad631a9d7f6deb282b1badd","b4af2af097dd275b42e547f5134e3863",2352,"MERS-CoV","Severity - case fatality ratio (CFR)",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,21,38,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,"Adjusted",NA,"Sex",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",17,84,38,"Saudi Arabia","Taif",1,"08","2014","01","02","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"fd53cb1aaad631a9d7f6deb282b1badd","87a7cdf75a154e310d9b1c800b446c88",2352,"MERS-CoV","Human delay - symptom onset>admission to care",3,0,"Days",2,4,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"Other",TRUE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",17,84,38,"Saudi Arabia","Taif",1,"08","2014","01","02","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay","2 - 4",NA,NA
"fd53cb1aaad631a9d7f6deb282b1badd","62448040c70e1844343f6122f7208d40",2352,"MERS-CoV","Human delay - other human delay (go to section)",17,0,"Days",14,18,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,"Other",TRUE,FALSE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",17,84,38,"Saudi Arabia","Taif",1,"08","2014","01","02","2015",NA,NA,"Onset","death or discharge",FALSE,FALSE,NA,"Human delay","14 - 18",NA,NA
"fd53cb1aaad631a9d7f6deb282b1badd","2628dae8d3c03f2cd4058b4e92fe29e9",2352,"MERS-CoV","Severity - asymptomatic proportion of infections",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,2,38,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",17,84,38,"Saudi Arabia","Taif",1,"08","2014","01","02","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"fd53cb1aaad631a9d7f6deb282b1badd","6d02e7882b37fbbec8d19f05d02a81ad",2352,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,"Death","Occupation","Healthcare","Significant","Unspecified","Both","Hospital based","Persons under investigation",17,84,38,"Saudi Arabia","Taif",1,"08","2014","01","02","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
